run_id,timestamp,n_samples,n_features,num_numeric,num_categorical,missing_ratio,class_imbalance,avg_correlation,feature_variance,sparsity,best_model,score
94f3ac3a-8b71-466e-b292-39d56bec4981,2026-03-16T19:50:18.375648,8760,14,14,0,0.0,0.0,0.1317749500645526,29716.76677672772,0.0026011089367253,RandomForestRegressor,0.8622688942845677
669d5e08-868a-44d9-9dc1-2fd4ccd20443,2026-03-16T20:17:47.183375,8760,14,14,0,0.0,0.0,0.1317749500645526,29716.76677672772,0.0026011089367253,RandomForestRegressor,0.8644111275670568
2d52dd3d-e8a0-4988-892d-42a4fbab1b97,2026-03-16T20:40:52.209648,8760,14,14,0,0.0,0.0,0.1317749500645526,29716.76677672772,0.0026011089367253,RandomForestRegressor,0.8628559224618819
ba8b8a87-7ea1-4fb9-8409-4eb29d58f23a,2026-03-16T21:17:52.806773,8760,14,14,0,0.0,0.0,0.1317749500645526,29716.76677672772,0.0026011089367253,RandomForestRegressor,0.8621267840740984
6179041b-9f6b-4224-a9bf-30fc5bc6da86,2026-03-17T18:38:19.253257,8760,14,14,0,0.0,0.0,0.1317749500645526,29716.766776727716,0.002601108936725375,RandomForestRegressor,0.8638517762250801
